idx,tag
88498b770f46dab0bc6692380bd9c16d,guns
88498b770f46dab0bc6692380bd9c16d,global issues
88498b770f46dab0bc6692380bd9c16d,inequality
88498b770f46dab0bc6692380bd9c16d,humanity
88498b770f46dab0bc6692380bd9c16d,security
88498b770f46dab0bc6692380bd9c16d,society
88498b770f46dab0bc6692380bd9c16d,war
88498b770f46dab0bc6692380bd9c16d,violence
4fb95e4d024bfc93e771ab6fbdf6e15e,TED
4fb95e4d024bfc93e771ab6fbdf6e15e,talks
4fb95e4d024bfc93e771ab6fbdf6e15e,TED-Ed
4fb95e4d024bfc93e771ab6fbdf6e15e,math
4fb95e4d024bfc93e771ab6fbdf6e15e,animation
26ee71b2644c56015ad29e96279ff10c,TED
26ee71b2644c56015ad29e96279ff10c,talks
26ee71b2644c56015ad29e96279ff10c,Africa
26ee71b2644c56015ad29e96279ff10c,communication
26ee71b2644c56015ad29e96279ff10c,disease
26ee71b2644c56015ad29e96279ff10c,future
26ee71b2644c56015ad29e96279ff10c,big problems
26ee71b2644c56015ad29e96279ff10c,health
26ee71b2644c56015ad29e96279ff10c,global issues
26ee71b2644c56015ad29e96279ff10c,HIV
26ee71b2644c56015ad29e96279ff10c,health care
26ee71b2644c56015ad29e96279ff10c,inequality
26ee71b2644c56015ad29e96279ff10c,illness
26ee71b2644c56015ad29e96279ff10c,innovation
26ee71b2644c56015ad29e96279ff10c,medical research
26ee71b2644c56015ad29e96279ff10c,medicine
26ee71b2644c56015ad29e96279ff10c,parenting
26ee71b2644c56015ad29e96279ff10c,public health
e6dbed60e3b11f7b135c0899feb38c15,TED
e6dbed60e3b11f7b135c0899feb38c15,talks
e6dbed60e3b11f7b135c0899feb38c15,collaboration
e6dbed60e3b11f7b135c0899feb38c15,communication
e6dbed60e3b11f7b135c0899feb38c15,entertainment
e6dbed60e3b11f7b135c0899feb38c15,film
e6dbed60e3b11f7b135c0899feb38c15,language
e6dbed60e3b11f7b135c0899feb38c15,performance art
e6dbed60e3b11f7b135c0899feb38c15,military
e6dbed60e3b11f7b135c0899feb38c15,performance
e6dbed60e3b11f7b135c0899feb38c15,theater
e6dbed60e3b11f7b135c0899feb38c15,war
0e12571db3fbb70a7059ac377332d67b,TED
0e12571db3fbb70a7059ac377332d67b,talks
0e12571db3fbb70a7059ac377332d67b,medicine
0e12571db3fbb70a7059ac377332d67b,medical research
0e12571db3fbb70a7059ac377332d67b,community
0e12571db3fbb70a7059ac377332d67b,race
0e12571db3fbb70a7059ac377332d67b,health
0e12571db3fbb70a7059ac377332d67b,health care
0e12571db3fbb70a7059ac377332d67b,heart health
0e12571db3fbb70a7059ac377332d67b,activism
0e12571db3fbb70a7059ac377332d67b,potential
0e12571db3fbb70a7059ac377332d67b,men
0e12571db3fbb70a7059ac377332d67b,public health
0e12571db3fbb70a7059ac377332d67b,trust
c2a94dfda3de774e2fe356ccadbc18f5,TED
c2a94dfda3de774e2fe356ccadbc18f5,talks
c2a94dfda3de774e2fe356ccadbc18f5,adventure
c2a94dfda3de774e2fe356ccadbc18f5,exploration
c2a94dfda3de774e2fe356ccadbc18f5,big problems
c2a94dfda3de774e2fe356ccadbc18f5,beauty
c2a94dfda3de774e2fe356ccadbc18f5,climate change
c2a94dfda3de774e2fe356ccadbc18f5,meditation
c2a94dfda3de774e2fe356ccadbc18f5,glacier
c2a94dfda3de774e2fe356ccadbc18f5,nature
c2a94dfda3de774e2fe356ccadbc18f5,oceans
c2a94dfda3de774e2fe356ccadbc18f5,visualizations
c2a94dfda3de774e2fe356ccadbc18f5,sustainability
c2a94dfda3de774e2fe356ccadbc18f5,water
c2a94dfda3de774e2fe356ccadbc18f5,art
c2a94dfda3de774e2fe356ccadbc18f5,Antarctica
ef6e47022097649c6c768c5d0d7a5426,TED
ef6e47022097649c6c768c5d0d7a5426,talks
ef6e47022097649c6c768c5d0d7a5426,cognitive science
ef6e47022097649c6c768c5d0d7a5426,communication
ef6e47022097649c6c768c5d0d7a5426,future
ef6e47022097649c6c768c5d0d7a5426,identity
ef6e47022097649c6c768c5d0d7a5426,health
ef6e47022097649c6c768c5d0d7a5426,language
ef6e47022097649c6c768c5d0d7a5426,mental health
ef6e47022097649c6c768c5d0d7a5426,mind
ef6e47022097649c6c768c5d0d7a5426,science
ef6e47022097649c6c768c5d0d7a5426,neuroscience
ef6e47022097649c6c768c5d0d7a5426,speech
ef6e47022097649c6c768c5d0d7a5426,self
ef6e47022097649c6c768c5d0d7a5426,writing
ef6e47022097649c6c768c5d0d7a5426,brain
b91f889300a9df3a288ccf4b6ccbe9b6,TED
b91f889300a9df3a288ccf4b6ccbe9b6,talks
b91f889300a9df3a288ccf4b6ccbe9b6,failure
b91f889300a9df3a288ccf4b6ccbe9b6,creativity
b91f889300a9df3a288ccf4b6ccbe9b6,books
b91f889300a9df3a288ccf4b6ccbe9b6,beauty
b91f889300a9df3a288ccf4b6ccbe9b6,identity
b91f889300a9df3a288ccf4b6ccbe9b6,humanity
b91f889300a9df3a288ccf4b6ccbe9b6,personal growth
b91f889300a9df3a288ccf4b6ccbe9b6,self
b91f889300a9df3a288ccf4b6ccbe9b6,writing
b91f889300a9df3a288ccf4b6ccbe9b6,TED Books
47da7cbfedb6d92243beea221e948066,TED
47da7cbfedb6d92243beea221e948066,talks
47da7cbfedb6d92243beea221e948066,TED Fellows
47da7cbfedb6d92243beea221e948066,crime
47da7cbfedb6d92243beea221e948066,government
47da7cbfedb6d92243beea221e948066,Internet
47da7cbfedb6d92243beea221e948066,corruption
47da7cbfedb6d92243beea221e948066,surveillance
47da7cbfedb6d92243beea221e948066,encryption
625b1a234439ae2447246ac5e92e711a,TED
625b1a234439ae2447246ac5e92e711a,talks
625b1a234439ae2447246ac5e92e711a,TED-Ed
625b1a234439ae2447246ac5e92e711a,brain
625b1a234439ae2447246ac5e92e711a,animation
625b1a234439ae2447246ac5e92e711a,mental health
625b1a234439ae2447246ac5e92e711a,psychology
625b1a234439ae2447246ac5e92e711a,philosophy
625b1a234439ae2447246ac5e92e711a,math
625b1a234439ae2447246ac5e92e711a,history
d9fbadc8b5b971714b53d16c086dc143,TED
d9fbadc8b5b971714b53d16c086dc143,talks
d9fbadc8b5b971714b53d16c086dc143,activism
d9fbadc8b5b971714b53d16c086dc143,community
d9fbadc8b5b971714b53d16c086dc143,empathy
d9fbadc8b5b971714b53d16c086dc143,feminism
d9fbadc8b5b971714b53d16c086dc143,global issues
d9fbadc8b5b971714b53d16c086dc143,government
d9fbadc8b5b971714b53d16c086dc143,inequality
d9fbadc8b5b971714b53d16c086dc143,identity
d9fbadc8b5b971714b53d16c086dc143,law
d9fbadc8b5b971714b53d16c086dc143,policy
d9fbadc8b5b971714b53d16c086dc143,social change
d9fbadc8b5b971714b53d16c086dc143,sex
d9fbadc8b5b971714b53d16c086dc143,society
d9fbadc8b5b971714b53d16c086dc143,TEDx
d9fbadc8b5b971714b53d16c086dc143,women
d9fbadc8b5b971714b53d16c086dc143,trafficking
d9fbadc8b5b971714b53d16c086dc143,sexual violence
de8c04199a3e9b849836ed715b9a7dea,TED
de8c04199a3e9b849836ed715b9a7dea,talks
de8c04199a3e9b849836ed715b9a7dea,culture
de8c04199a3e9b849836ed715b9a7dea,depression
de8c04199a3e9b849836ed715b9a7dea,film
de8c04199a3e9b849836ed715b9a7dea,humanity
de8c04199a3e9b849836ed715b9a7dea,journalism
de8c04199a3e9b849836ed715b9a7dea,life
de8c04199a3e9b849836ed715b9a7dea,mental health
de8c04199a3e9b849836ed715b9a7dea,military
de8c04199a3e9b849836ed715b9a7dea,pain
de8c04199a3e9b849836ed715b9a7dea,social change
de8c04199a3e9b849836ed715b9a7dea,violence
de8c04199a3e9b849836ed715b9a7dea,war
de8c04199a3e9b849836ed715b9a7dea,death
de8c04199a3e9b849836ed715b9a7dea,PTSD
8e966ab56d6c7e9b0fce5b9cb049ccc7,TED
8e966ab56d6c7e9b0fce5b9cb049ccc7,talks
8e966ab56d6c7e9b0fce5b9cb049ccc7,cancer
8e966ab56d6c7e9b0fce5b9cb049ccc7,big problems
8e966ab56d6c7e9b0fce5b9cb049ccc7,design
8e966ab56d6c7e9b0fce5b9cb049ccc7,disease
8e966ab56d6c7e9b0fce5b9cb049ccc7,entrepreneur
8e966ab56d6c7e9b0fce5b9cb049ccc7,health
8e966ab56d6c7e9b0fce5b9cb049ccc7,future
8e966ab56d6c7e9b0fce5b9cb049ccc7,health care
8e966ab56d6c7e9b0fce5b9cb049ccc7,illness
8e966ab56d6c7e9b0fce5b9cb049ccc7,innovation
8e966ab56d6c7e9b0fce5b9cb049ccc7,invention
8e966ab56d6c7e9b0fce5b9cb049ccc7,medicine
8e966ab56d6c7e9b0fce5b9cb049ccc7,medical research
8e966ab56d6c7e9b0fce5b9cb049ccc7,potential
8e966ab56d6c7e9b0fce5b9cb049ccc7,product design
8e966ab56d6c7e9b0fce5b9cb049ccc7,science
8e966ab56d6c7e9b0fce5b9cb049ccc7,TED Fellows
eb133bee7f7c6a760881e3e67a680e11,TED
eb133bee7f7c6a760881e3e67a680e11,talks
eb133bee7f7c6a760881e3e67a680e11,body language
eb133bee7f7c6a760881e3e67a680e11,communication
eb133bee7f7c6a760881e3e67a680e11,decision-making
eb133bee7f7c6a760881e3e67a680e11,intelligence
eb133bee7f7c6a760881e3e67a680e11,teaching
eb133bee7f7c6a760881e3e67a680e11,motivation
eb133bee7f7c6a760881e3e67a680e11,parenting
eb133bee7f7c6a760881e3e67a680e11,children
eb133bee7f7c6a760881e3e67a680e11,psychology
eb133bee7f7c6a760881e3e67a680e11,emotions
7ae381605039e2c1ef2ba7ec6d5e85d5,TED
7ae381605039e2c1ef2ba7ec6d5e85d5,talks
7ae381605039e2c1ef2ba7ec6d5e85d5,psychology
7ae381605039e2c1ef2ba7ec6d5e85d5,decision-making
7ae381605039e2c1ef2ba7ec6d5e85d5,math
7ae381605039e2c1ef2ba7ec6d5e85d5,TED-Ed
7ae381605039e2c1ef2ba7ec6d5e85d5,animation
7ae381605039e2c1ef2ba7ec6d5e85d5,economics
a5c3fbf997cb15815638a416cac1b687,TED
a5c3fbf997cb15815638a416cac1b687,talks
a5c3fbf997cb15815638a416cac1b687,medical research
a5c3fbf997cb15815638a416cac1b687,big problems
a5c3fbf997cb15815638a416cac1b687,biotech
a5c3fbf997cb15815638a416cac1b687,cancer
a5c3fbf997cb15815638a416cac1b687,disease
a5c3fbf997cb15815638a416cac1b687,future
a5c3fbf997cb15815638a416cac1b687,health
a5c3fbf997cb15815638a416cac1b687,health care
a5c3fbf997cb15815638a416cac1b687,illness
a5c3fbf997cb15815638a416cac1b687,life
a5c3fbf997cb15815638a416cac1b687,innovation
a5c3fbf997cb15815638a416cac1b687,medicine
a5c3fbf997cb15815638a416cac1b687,potential
a5c3fbf997cb15815638a416cac1b687,technology
a5c3fbf997cb15815638a416cac1b687,science
0fa37f9a90035d9c94a299f89cf08d2a,TED
0fa37f9a90035d9c94a299f89cf08d2a,talks
0fa37f9a90035d9c94a299f89cf08d2a,activism
0fa37f9a90035d9c94a299f89cf08d2a,art
0fa37f9a90035d9c94a299f89cf08d2a,Africa
0fa37f9a90035d9c94a299f89cf08d2a,creativity
0fa37f9a90035d9c94a299f89cf08d2a,Buddhism
0fa37f9a90035d9c94a299f89cf08d2a,culture
0fa37f9a90035d9c94a299f89cf08d2a,beauty
0fa37f9a90035d9c94a299f89cf08d2a,global issues
0fa37f9a90035d9c94a299f89cf08d2a,identity
0fa37f9a90035d9c94a299f89cf08d2a,motivation
0fa37f9a90035d9c94a299f89cf08d2a,inequality
0fa37f9a90035d9c94a299f89cf08d2a,race
0fa37f9a90035d9c94a299f89cf08d2a,social change
0fa37f9a90035d9c94a299f89cf08d2a,Slavery
0fa37f9a90035d9c94a299f89cf08d2a,TED Fellows
0fa37f9a90035d9c94a299f89cf08d2a,society
0fa37f9a90035d9c94a299f89cf08d2a,visualizations
ec175e522f202eee9a6d34f2202469a5,TED
ec175e522f202eee9a6d34f2202469a5,talks
ec175e522f202eee9a6d34f2202469a5,design
ec175e522f202eee9a6d34f2202469a5,engineering
ec175e522f202eee9a6d34f2202469a5,technology
ec175e522f202eee9a6d34f2202469a5,computers
ec175e522f202eee9a6d34f2202469a5,history
ec175e522f202eee9a6d34f2202469a5,animation
ec175e522f202eee9a6d34f2202469a5,TED-Ed
ec175e522f202eee9a6d34f2202469a5,memory
ec175e522f202eee9a6d34f2202469a5,invention
ec175e522f202eee9a6d34f2202469a5,innovation
28a69584ec302b1508f968b128b53c92,TED
28a69584ec302b1508f968b128b53c92,talks
28a69584ec302b1508f968b128b53c92,brain
28a69584ec302b1508f968b128b53c92,cognitive science
28a69584ec302b1508f968b128b53c92,collaboration
28a69584ec302b1508f968b128b53c92,language
28a69584ec302b1508f968b128b53c92,communication
28a69584ec302b1508f968b128b53c92,neuroscience
28a69584ec302b1508f968b128b53c92,mind
28a69584ec302b1508f968b128b53c92,science
28a69584ec302b1508f968b128b53c92,speech
1082c75f8b4c14c7fa8e18e0cdc98b74,TED
1082c75f8b4c14c7fa8e18e0cdc98b74,talks
1082c75f8b4c14c7fa8e18e0cdc98b74,bioethics
1082c75f8b4c14c7fa8e18e0cdc98b74,choice
1082c75f8b4c14c7fa8e18e0cdc98b74,Debate
1082c75f8b4c14c7fa8e18e0cdc98b74,DNA
1082c75f8b4c14c7fa8e18e0cdc98b74,disease
1082c75f8b4c14c7fa8e18e0cdc98b74,engineering
1082c75f8b4c14c7fa8e18e0cdc98b74,future
1082c75f8b4c14c7fa8e18e0cdc98b74,genetics
1082c75f8b4c14c7fa8e18e0cdc98b74,health
1082c75f8b4c14c7fa8e18e0cdc98b74,humanity
1082c75f8b4c14c7fa8e18e0cdc98b74,innovation
1082c75f8b4c14c7fa8e18e0cdc98b74,journalism
1082c75f8b4c14c7fa8e18e0cdc98b74,life
1082c75f8b4c14c7fa8e18e0cdc98b74,morality
1082c75f8b4c14c7fa8e18e0cdc98b74,potential
1082c75f8b4c14c7fa8e18e0cdc98b74,public health
1082c75f8b4c14c7fa8e18e0cdc98b74,science
1082c75f8b4c14c7fa8e18e0cdc98b74,society
1082c75f8b4c14c7fa8e18e0cdc98b74,technology
1082c75f8b4c14c7fa8e18e0cdc98b74,biotech
1082c75f8b4c14c7fa8e18e0cdc98b74,CRISPR
ce041a7f43108543004b9196663050d4,TED
ce041a7f43108543004b9196663050d4,talks
ce041a7f43108543004b9196663050d4,collaboration
ce041a7f43108543004b9196663050d4,demo
ce041a7f43108543004b9196663050d4,entrepreneur
ce041a7f43108543004b9196663050d4,future
ce041a7f43108543004b9196663050d4,interface design
ce041a7f43108543004b9196663050d4,innovation
ce041a7f43108543004b9196663050d4,invention
ce041a7f43108543004b9196663050d4,potential
ce041a7f43108543004b9196663050d4,product design
ce041a7f43108543004b9196663050d4,technology
ce041a7f43108543004b9196663050d4,science
ce041a7f43108543004b9196663050d4,visualizations
ce041a7f43108543004b9196663050d4,TEDx
ce041a7f43108543004b9196663050d4,virtual reality
ce041a7f43108543004b9196663050d4,education
acd720a64d0212dc78d4afce5a363e8e,TED
acd720a64d0212dc78d4afce5a363e8e,talks
acd720a64d0212dc78d4afce5a363e8e,adventure
acd720a64d0212dc78d4afce5a363e8e,aging
acd720a64d0212dc78d4afce5a363e8e,beauty
acd720a64d0212dc78d4afce5a363e8e,communication
acd720a64d0212dc78d4afce5a363e8e,death
acd720a64d0212dc78d4afce5a363e8e,entertainment
acd720a64d0212dc78d4afce5a363e8e,exploration
acd720a64d0212dc78d4afce5a363e8e,humanity
acd720a64d0212dc78d4afce5a363e8e,future
acd720a64d0212dc78d4afce5a363e8e,literature
acd720a64d0212dc78d4afce5a363e8e,identity
acd720a64d0212dc78d4afce5a363e8e,relationships
acd720a64d0212dc78d4afce5a363e8e,performance
acd720a64d0212dc78d4afce5a363e8e,space
acd720a64d0212dc78d4afce5a363e8e,storytelling
acd720a64d0212dc78d4afce5a363e8e,universe
acd720a64d0212dc78d4afce5a363e8e,visualizations
acd720a64d0212dc78d4afce5a363e8e,science fiction
d33b1bedbda908c0940e139347cad5c9,TED
d33b1bedbda908c0940e139347cad5c9,talks
d33b1bedbda908c0940e139347cad5c9,activism
d33b1bedbda908c0940e139347cad5c9,communication
d33b1bedbda908c0940e139347cad5c9,community
d33b1bedbda908c0940e139347cad5c9,big problems
d33b1bedbda908c0940e139347cad5c9,collaboration
d33b1bedbda908c0940e139347cad5c9,empathy
d33b1bedbda908c0940e139347cad5c9,identity
d33b1bedbda908c0940e139347cad5c9,personal growth
d33b1bedbda908c0940e139347cad5c9,potential
d33b1bedbda908c0940e139347cad5c9,self
d33b1bedbda908c0940e139347cad5c9,social change
d33b1bedbda908c0940e139347cad5c9,society
d33b1bedbda908c0940e139347cad5c9,technology
a8f65ff096f8b03ef060c43016612c26,TED
a8f65ff096f8b03ef060c43016612c26,talks
a8f65ff096f8b03ef060c43016612c26,communication
a8f65ff096f8b03ef060c43016612c26,innovation
a8f65ff096f8b03ef060c43016612c26,design
a8f65ff096f8b03ef060c43016612c26,future
a8f65ff096f8b03ef060c43016612c26,journalism
a8f65ff096f8b03ef060c43016612c26,product design
a8f65ff096f8b03ef060c43016612c26,public health
a8f65ff096f8b03ef060c43016612c26,history
a8f65ff096f8b03ef060c43016612c26,sanitation
a8f65ff096f8b03ef060c43016612c26,graphic design
c2159c3b3daf66ddc9ce9bc4d8145e3d,TED
c2159c3b3daf66ddc9ce9bc4d8145e3d,talks
c2159c3b3daf66ddc9ce9bc4d8145e3d,children
c2159c3b3daf66ddc9ce9bc4d8145e3d,death
c2159c3b3daf66ddc9ce9bc4d8145e3d,decision-making
c2159c3b3daf66ddc9ce9bc4d8145e3d,choice
c2159c3b3daf66ddc9ce9bc4d8145e3d,family
c2159c3b3daf66ddc9ce9bc4d8145e3d,life
c2159c3b3daf66ddc9ce9bc4d8145e3d,medical research
c2159c3b3daf66ddc9ce9bc4d8145e3d,medicine
c2159c3b3daf66ddc9ce9bc4d8145e3d,parenting
c2159c3b3daf66ddc9ce9bc4d8145e3d,science
c2159c3b3daf66ddc9ce9bc4d8145e3d,TEDMED
c120939be20d96359602fde87d1e0e94,TED
c120939be20d96359602fde87d1e0e94,talks
c120939be20d96359602fde87d1e0e94,biology
c120939be20d96359602fde87d1e0e94,choice
c120939be20d96359602fde87d1e0e94,complexity
c120939be20d96359602fde87d1e0e94,biotech
c120939be20d96359602fde87d1e0e94,DNA
c120939be20d96359602fde87d1e0e94,genetics
c120939be20d96359602fde87d1e0e94,disease
c120939be20d96359602fde87d1e0e94,future
c120939be20d96359602fde87d1e0e94,humanity
c120939be20d96359602fde87d1e0e94,health
c120939be20d96359602fde87d1e0e94,medical research
c120939be20d96359602fde87d1e0e94,identity
c120939be20d96359602fde87d1e0e94,medicine
c120939be20d96359602fde87d1e0e94,nature
c120939be20d96359602fde87d1e0e94,potential
c120939be20d96359602fde87d1e0e94,science
c120939be20d96359602fde87d1e0e94,technology
c120939be20d96359602fde87d1e0e94,machine learning
be1208c5ace24fa95773aeb6f97d88ec,TED
be1208c5ace24fa95773aeb6f97d88ec,talks
be1208c5ace24fa95773aeb6f97d88ec,big problems
be1208c5ace24fa95773aeb6f97d88ec,business
be1208c5ace24fa95773aeb6f97d88ec,climate change
be1208c5ace24fa95773aeb6f97d88ec,economics
be1208c5ace24fa95773aeb6f97d88ec,environment
be1208c5ace24fa95773aeb6f97d88ec,finance
be1208c5ace24fa95773aeb6f97d88ec,future
be1208c5ace24fa95773aeb6f97d88ec,global issues
be1208c5ace24fa95773aeb6f97d88ec,government
be1208c5ace24fa95773aeb6f97d88ec,money
be1208c5ace24fa95773aeb6f97d88ec,policy
be1208c5ace24fa95773aeb6f97d88ec,pollution
be1208c5ace24fa95773aeb6f97d88ec,sustainability
00233ad25aa714063a4756ff5aa0179c,TED
00233ad25aa714063a4756ff5aa0179c,talks
00233ad25aa714063a4756ff5aa0179c,choice
00233ad25aa714063a4756ff5aa0179c,communication
00233ad25aa714063a4756ff5aa0179c,journalism
00233ad25aa714063a4756ff5aa0179c,fear
00233ad25aa714063a4756ff5aa0179c,media
00233ad25aa714063a4756ff5aa0179c,poverty
00233ad25aa714063a4756ff5aa0179c,film
00233ad25aa714063a4756ff5aa0179c,security
00233ad25aa714063a4756ff5aa0179c,violence
00233ad25aa714063a4756ff5aa0179c,war
00233ad25aa714063a4756ff5aa0179c,women
32a20495d4cbd1281191ef762f5d4986,TED
32a20495d4cbd1281191ef762f5d4986,talks
32a20495d4cbd1281191ef762f5d4986,TED-Ed
32a20495d4cbd1281191ef762f5d4986,animals
32a20495d4cbd1281191ef762f5d4986,science
32a20495d4cbd1281191ef762f5d4986,biology
32a20495d4cbd1281191ef762f5d4986,nature
32a20495d4cbd1281191ef762f5d4986,evolution
32a20495d4cbd1281191ef762f5d4986,animation
36db5a62fe8f0a7888fd51639dba9764,TED
36db5a62fe8f0a7888fd51639dba9764,talks
36db5a62fe8f0a7888fd51639dba9764,algorithm
36db5a62fe8f0a7888fd51639dba9764,art
36db5a62fe8f0a7888fd51639dba9764,composing
36db5a62fe8f0a7888fd51639dba9764,computers
36db5a62fe8f0a7888fd51639dba9764,creativity
36db5a62fe8f0a7888fd51639dba9764,culture
36db5a62fe8f0a7888fd51639dba9764,identity
36db5a62fe8f0a7888fd51639dba9764,data
36db5a62fe8f0a7888fd51639dba9764,illusion
36db5a62fe8f0a7888fd51639dba9764,Internet
36db5a62fe8f0a7888fd51639dba9764,media
36db5a62fe8f0a7888fd51639dba9764,map
36db5a62fe8f0a7888fd51639dba9764,performance art
36db5a62fe8f0a7888fd51639dba9764,society
36db5a62fe8f0a7888fd51639dba9764,time
36db5a62fe8f0a7888fd51639dba9764,software
36db5a62fe8f0a7888fd51639dba9764,visualizations
51b2bbf0f50eb8987d2918f4c4ffdca5,TED
51b2bbf0f50eb8987d2918f4c4ffdca5,talks
51b2bbf0f50eb8987d2918f4c4ffdca5,business
51b2bbf0f50eb8987d2918f4c4ffdca5,community
51b2bbf0f50eb8987d2918f4c4ffdca5,finance
51b2bbf0f50eb8987d2918f4c4ffdca5,economics
51b2bbf0f50eb8987d2918f4c4ffdca5,identity
51b2bbf0f50eb8987d2918f4c4ffdca5,innovation
51b2bbf0f50eb8987d2918f4c4ffdca5,microfinance
51b2bbf0f50eb8987d2918f4c4ffdca5,invention
51b2bbf0f50eb8987d2918f4c4ffdca5,money
51b2bbf0f50eb8987d2918f4c4ffdca5,potential
51b2bbf0f50eb8987d2918f4c4ffdca5,technology
51b2bbf0f50eb8987d2918f4c4ffdca5,society
51b2bbf0f50eb8987d2918f4c4ffdca5,mobility
51b2bbf0f50eb8987d2918f4c4ffdca5,TED Fellows
f9f2eb8df6db94c8166ab864374ffb24,TED
f9f2eb8df6db94c8166ab864374ffb24,talks
f9f2eb8df6db94c8166ab864374ffb24,adventure
f9f2eb8df6db94c8166ab864374ffb24,ancient world
f9f2eb8df6db94c8166ab864374ffb24,animals
f9f2eb8df6db94c8166ab864374ffb24,environment
f9f2eb8df6db94c8166ab864374ffb24,dinosaurs
f9f2eb8df6db94c8166ab864374ffb24,geology
f9f2eb8df6db94c8166ab864374ffb24,exploration
f9f2eb8df6db94c8166ab864374ffb24,humanity
f9f2eb8df6db94c8166ab864374ffb24,history
f9f2eb8df6db94c8166ab864374ffb24,nature
f9f2eb8df6db94c8166ab864374ffb24,paleontology
f9f2eb8df6db94c8166ab864374ffb24,science
f9f2eb8df6db94c8166ab864374ffb24,universe
f9f2eb8df6db94c8166ab864374ffb24,asteroid
f9f2eb8df6db94c8166ab864374ffb24,TED Books
6767621b834b206321d6d6807a20b1c3,TED
6767621b834b206321d6d6807a20b1c3,talks
6767621b834b206321d6d6807a20b1c3,activism
6767621b834b206321d6d6807a20b1c3,children
6767621b834b206321d6d6807a20b1c3,communication
6767621b834b206321d6d6807a20b1c3,books
6767621b834b206321d6d6807a20b1c3,education
6767621b834b206321d6d6807a20b1c3,health
6767621b834b206321d6d6807a20b1c3,family
6767621b834b206321d6d6807a20b1c3,parenting
6767621b834b206321d6d6807a20b1c3,visualizations
6767621b834b206321d6d6807a20b1c3,women
ee2badfeae7cccc5d8e990dd08dc9677,TED
ee2badfeae7cccc5d8e990dd08dc9677,talks
ee2badfeae7cccc5d8e990dd08dc9677,biology
ee2badfeae7cccc5d8e990dd08dc9677,brain
ee2badfeae7cccc5d8e990dd08dc9677,conservation
ee2badfeae7cccc5d8e990dd08dc9677,biodiversity
ee2badfeae7cccc5d8e990dd08dc9677,DNA
ee2badfeae7cccc5d8e990dd08dc9677,evolution
ee2badfeae7cccc5d8e990dd08dc9677,environment
ee2badfeae7cccc5d8e990dd08dc9677,future
ee2badfeae7cccc5d8e990dd08dc9677,genetics
ee2badfeae7cccc5d8e990dd08dc9677,history
ee2badfeae7cccc5d8e990dd08dc9677,global issues
ee2badfeae7cccc5d8e990dd08dc9677,humanity
ee2badfeae7cccc5d8e990dd08dc9677,life
ee2badfeae7cccc5d8e990dd08dc9677,nature
ee2badfeae7cccc5d8e990dd08dc9677,potential
ee2badfeae7cccc5d8e990dd08dc9677,sustainability
ee2badfeae7cccc5d8e990dd08dc9677,science
7b7ff73b65669b3f5c4005f5feba5f29,TED
7b7ff73b65669b3f5c4005f5feba5f29,talks
7b7ff73b65669b3f5c4005f5feba5f29,health
7b7ff73b65669b3f5c4005f5feba5f29,illness
7b7ff73b65669b3f5c4005f5feba5f29,animation
7b7ff73b65669b3f5c4005f5feba5f29,public health
7b7ff73b65669b3f5c4005f5feba5f29,disease
7b7ff73b65669b3f5c4005f5feba5f29,health care
7b7ff73b65669b3f5c4005f5feba5f29,TED-Ed
7b7ff73b65669b3f5c4005f5feba5f29,human body
7b7ff73b65669b3f5c4005f5feba5f29,physiology
7b7ff73b65669b3f5c4005f5feba5f29,healthcare
d0d56150cf3f27ed1d040bc4b9ea1e83,TED
d0d56150cf3f27ed1d040bc4b9ea1e83,talks
d0d56150cf3f27ed1d040bc4b9ea1e83,aging
d0d56150cf3f27ed1d040bc4b9ea1e83,humanity
d0d56150cf3f27ed1d040bc4b9ea1e83,journalism
d0d56150cf3f27ed1d040bc4b9ea1e83,books
d0d56150cf3f27ed1d040bc4b9ea1e83,identity
d0d56150cf3f27ed1d040bc4b9ea1e83,life
d0d56150cf3f27ed1d040bc4b9ea1e83,language
d0d56150cf3f27ed1d040bc4b9ea1e83,meditation
d0d56150cf3f27ed1d040bc4b9ea1e83,storytelling
d0d56150cf3f27ed1d040bc4b9ea1e83,writing
73eea3de267d48d78271ecc52f1b2489,TED
73eea3de267d48d78271ecc52f1b2489,talks
73eea3de267d48d78271ecc52f1b2489,communication
73eea3de267d48d78271ecc52f1b2489,speech
73eea3de267d48d78271ecc52f1b2489,language
73eea3de267d48d78271ecc52f1b2489,mind
73eea3de267d48d78271ecc52f1b2489,brain
8379b5c88f1f2c5cf9433cea032b8840,TED
8379b5c88f1f2c5cf9433cea032b8840,talks
8379b5c88f1f2c5cf9433cea032b8840,sociology
8379b5c88f1f2c5cf9433cea032b8840,TED-Ed
8379b5c88f1f2c5cf9433cea032b8840,psychology
8379b5c88f1f2c5cf9433cea032b8840,history
8379b5c88f1f2c5cf9433cea032b8840,animation
8379b5c88f1f2c5cf9433cea032b8840,brain
da05192a6bf8bfd5b4c4a2f2a08327ef,TED
da05192a6bf8bfd5b4c4a2f2a08327ef,talks
da05192a6bf8bfd5b4c4a2f2a08327ef,alternative energy
da05192a6bf8bfd5b4c4a2f2a08327ef,climate change
da05192a6bf8bfd5b4c4a2f2a08327ef,big problems
da05192a6bf8bfd5b4c4a2f2a08327ef,collaboration
da05192a6bf8bfd5b4c4a2f2a08327ef,environment
